commit_sha,refactoring_type,instance_count,is_self_affirmed
db5a1cd729d57013b7e53129ef429f320847af8a,Change Type Declaration Kind,2,True
db5a1cd729d57013b7e53129ef429f320847af8a,Merge Conditional,2,True
db5a1cd729d57013b7e53129ef429f320847af8a,Remove Variable Modifier,1,True
db5a1cd729d57013b7e53129ef429f320847af8a,Rename Method,1,True
db5a1cd729d57013b7e53129ef429f320847af8a,Rename Parameter,1,True
db5a1cd729d57013b7e53129ef429f320847af8a,Replace Conditional With Ternary,2,True
db5a1cd729d57013b7e53129ef429f320847af8a,Replace Loop With Pipeline,1,True
db5a1cd729d57013b7e53129ef429f320847af8a,Replace Variable With Attribute,1,True
dd0ad10b301ccdbae142688d1d5538e6d2dcc1b0,Extract Method,1,True
dea4ede9e6ea0d385700a9ba621191d423a49249,Add Parameter,1,True
dea4ede9e6ea0d385700a9ba621191d423a49249,Extract Variable,1,True
decad710e0a5724f81c3381c3d17dbffd1cbb7a2,Remove Thrown Exception Type,1,True
dededd4c6b571a38f40bb68546c225072457808c,Add Attribute Annotation,1,True
dededd4c6b571a38f40bb68546c225072457808c,Add Parameter Annotation,1,True
dededd4c6b571a38f40bb68546c225072457808c,Change Method Access Modifier,1,True
dededd4c6b571a38f40bb68546c225072457808c,Move Method,4,True
dededd4c6b571a38f40bb68546c225072457808c,Remove Method Modifier,2,True
dededd4c6b571a38f40bb68546c225072457808c,Remove Parameter,2,True
dededd4c6b571a38f40bb68546c225072457808c,Rename Class,1,True
df0242deb582623bf0a866723ca5f470a52d5b5f,Add Parameter,1,True
df3376f7ba760b3e2c34084e5021e9e8b9fba50d,Try With Resources,1,True
df3b02ee72c6b5c50ccc7770a753836bf75a986e,Extract Variable,2,True
e125749f6c944b50d31cabc03ce5f1b1432b4ec9,Extract Class,1,True
e125749f6c944b50d31cabc03ce5f1b1432b4ec9,Move Method,2,True
e197376d07caa15f3582b1ffd0d87f831edf8664,Add Parameter Annotation,1,True
e197376d07caa15f3582b1ffd0d87f831edf8664,Invert Condition,1,True
e246e5eed25a8aeeca1449c3ae90ad60c43fbe8d,Extract Variable,1,True
e4390e7a48e375a1c9d829d6a89fe6a734a4892b,Extract Variable,2,True
e5541571820098923f7ec4eab2095d39bf788714,Extract Variable,1,True
e57ee99f9d39a315bc745ecd5d56a8e554c465a6,Modify Method Annotation,1,True
e5841a82aca9d444cb4c2e26387c255757ff353d,Inline Variable,2,True
e5b8c1fb069b89df59c5f0625ae2ad9932f4e95f,Change Variable Type,11,True
e5bc4bcb219480a7b0ea6396b421f81f23ad6a1d,Extract Method,1,True
e5bc4bcb219480a7b0ea6396b421f81f23ad6a1d,Extract Variable,1,True
e5f4fe609d7d47bc8d3ee4d6dc6afafe42f255d5,Extract Attribute,1,True
e685baf3053052b8d8f1a9a2e2b2c1279ee18a79,Add Variable Annotation,1,True
e685baf3053052b8d8f1a9a2e2b2c1279ee18a79,Change Attribute Type,3,True
e685baf3053052b8d8f1a9a2e2b2c1279ee18a79,Change Return Type,1,True
e685baf3053052b8d8f1a9a2e2b2c1279ee18a79,Change Variable Type,7,True
e685baf3053052b8d8f1a9a2e2b2c1279ee18a79,Rename Variable,2,True
e7125bb8e056bf8eeae1fc11589ec8e7a343cc03,Change Class Access Modifier,2,True
e7d86cf1f4f5b889c7b9fe28616e9f8419e64b8d,Change Attribute Type,1,True
e7d86cf1f4f5b889c7b9fe28616e9f8419e64b8d,Change Return Type,1,True
e8df797fabc6b1e36c31be2c9ca7ebebe889072d,Rename Variable,2,True
e95aa5ab0c4d0967a93a9b4d353dd8ccfea58a34,Add Parameter,3,True
e95aa5ab0c4d0967a93a9b4d353dd8ccfea58a34,Modify Method Annotation,1,True
ea30653718eeb112c207dd6c86b5ee709a08435e,Add Attribute Modifier,58,True
ea30653718eeb112c207dd6c86b5ee709a08435e,Change Attribute Access Modifier,1,True
ea30653718eeb112c207dd6c86b5ee709a08435e,Change Type Declaration Kind,18,True
eae4693b3137c423b0784fb53d4c69af1bba0b71,Add Parameter,8,True
eae4693b3137c423b0784fb53d4c69af1bba0b71,Move And Rename Class,1,True
eae4693b3137c423b0784fb53d4c69af1bba0b71,Move Class,2,True
eae4693b3137c423b0784fb53d4c69af1bba0b71,Remove Attribute Modifier,1,True
eae4693b3137c423b0784fb53d4c69af1bba0b71,Remove Class Modifier,1,True
eae4693b3137c423b0784fb53d4c69af1bba0b71,Remove Method Modifier,5,True
eae4693b3137c423b0784fb53d4c69af1bba0b71,Rename Attribute,1,True
eae4693b3137c423b0784fb53d4c69af1bba0b71,Rename Class,1,True
eb4bfa43dd16e6ad2b30b1852dea8ee5840958c3,Rename Attribute,4,True
eb4bfa43dd16e6ad2b30b1852dea8ee5840958c3,Rename Method,8,True
eb4bfa43dd16e6ad2b30b1852dea8ee5840958c3,Rename Parameter,5,True
eb7591ed8759507f774ee674f6ab4111ae323c45,Extract Variable,1,True
eb8e9b239741aeab29694d7911316bd1a6c3ad06,Rename Variable,1,True
ebbf3bec6dc7d8d2f9bb9aefdf4440055f2f5e05,Rename Method,1,True
ebbf3bec6dc7d8d2f9bb9aefdf4440055f2f5e05,Rename Variable,1,True
ec1e388206040caba8710a612b310f3463d16a51,Add Class Annotation,2,True
ec7fcefb8276b884f101d306f58ebdbc22c3e765,Change Attribute Type,1,True
ec7fcefb8276b884f101d306f58ebdbc22c3e765,Extract Variable,1,True
ec7fcefb8276b884f101d306f58ebdbc22c3e765,Inline Variable,1,True
ed6346bd72f56fd1aa46957e46add735e195695c,Extract Variable,1,True
ed8b28f0f40af456f2536f7882869c91617253ee,Change Class Access Modifier,1,True
ede261fabf691dfe1d7cbe89848a03c172d274bf,Add Parameter,1,True
ede261fabf691dfe1d7cbe89848a03c172d274bf,Change Attribute Type,2,True
ede261fabf691dfe1d7cbe89848a03c172d274bf,Extract And Move Method,1,True
ede261fabf691dfe1d7cbe89848a03c172d274bf,Replace Conditional With Ternary,1,True
eebf7c1b64c4dbe384e5ffdf347b810292d9e204,Add Class Annotation,1,True
eebf7c1b64c4dbe384e5ffdf347b810292d9e204,Remove Class Annotation,1,True
ef5ce9840e5baefd13736cf7da20336d257bf6b5,Add Attribute Modifier,1,True
ef5ce9840e5baefd13736cf7da20336d257bf6b5,Change Type Declaration Kind,1,True
ef5ce9840e5baefd13736cf7da20336d257bf6b5,Inline Variable,1,True
ef5ce9840e5baefd13736cf7da20336d257bf6b5,Modify Method Annotation,1,True
efa97e90aa943fbf5e4ce2c21c5024c37b9bf2ac,Rename Method,1,True
eff54c6eb3ce0756e3c3fc0ca32b2c030eddbeac,Add Attribute Modifier,1,True
f00e5502823baa56720c23b25257ca0cbc534562,Change Attribute Type,1,True
f00e5502823baa56720c23b25257ca0cbc534562,Change Variable Type,1,True
f039e81e83a68f02e86959cccfa27eb331127826,Rename Attribute,1,True
f04a18bf62e4b160c05e93a41dad6776a81bc1e8,Extract Method,1,True
f0bbef8ba2899da7e4e6d9f2d4731b256d3a318d,Extract Variable,1,True
f0bbef8ba2899da7e4e6d9f2d4731b256d3a318d,Rename Variable,1,True
f0ce042ec3c9df3ab0a3d74bbd44ea7e9ccde9d4,Extract Variable,1,True
f10cbab471d9a5c6b0cc2c4630d7428cd80be422,Extract Method,1,True
f21358395baf8adb9fc1355e4f526295b5e6be85,Add Attribute Annotation,40,True
f21358395baf8adb9fc1355e4f526295b5e6be85,Add Attribute Modifier,22,True
f21358395baf8adb9fc1355e4f526295b5e6be85,Add Method Annotation,39,True
f21358395baf8adb9fc1355e4f526295b5e6be85,Add Method Modifier,1,True
f21358395baf8adb9fc1355e4f526295b5e6be85,Add Thrown Exception Type,1,True
f21358395baf8adb9fc1355e4f526295b5e6be85,Change Attribute Access Modifier,42,True
f21358395baf8adb9fc1355e4f526295b5e6be85,Change Attribute Type,42,True
f21358395baf8adb9fc1355e4f526295b5e6be85,Change Class Access Modifier,38,True
f21358395baf8adb9fc1355e4f526295b5e6be85,Change Method Access Modifier,104,True
f21358395baf8adb9fc1355e4f526295b5e6be85,Change Return Type,3,True
f21358395baf8adb9fc1355e4f526295b5e6be85,Remove Method Annotation,39,True
f2d933fc00211168f8af51f3e97ed35c604c98e3,Extract Method,2,True
f2d933fc00211168f8af51f3e97ed35c604c98e3,Replace Loop With Pipeline,2,True
f305e94c749047d6a22bd61362f9bda504a1ef01,Extract Variable,2,True
f31f4bf25a6379fe96fa3ce1b708dfcd0fe4273c,Add Attribute Modifier,1,True
f3b314af92ebf01b0f76c87fb64663cad2a70413,Change Attribute Type,8,True
f3cdf33ed2319c91ab5401a496ae36f4494a3136,Extract Variable,1,True
f3df76ad85d8718d4abc9962dad56398e5b806e8,Add Attribute Annotation,1,True
f3df76ad85d8718d4abc9962dad56398e5b806e8,Add Attribute Modifier,1,True
f3df76ad85d8718d4abc9962dad56398e5b806e8,Add Class Annotation,1,True
f3df76ad85d8718d4abc9962dad56398e5b806e8,Inline Variable,1,True
f3f1841caa694af3737df1e9c568a653f85eac94,Extract Variable,2,True
f4aaac5d762cd2cc08cdcb7ccad8498d334942e7,Add Method Annotation,8,True
f4aaac5d762cd2cc08cdcb7ccad8498d334942e7,Change Variable Type,2,True
f4aaac5d762cd2cc08cdcb7ccad8498d334942e7,Invert Condition,2,True
f54d26560aeb1d633e8784337bb5943419556545,Change Attribute Type,1,True
f54d26560aeb1d633e8784337bb5943419556545,Change Parameter Type,4,True
f54d26560aeb1d633e8784337bb5943419556545,Change Return Type,1,True
f54d26560aeb1d633e8784337bb5943419556545,Extract Interface,1,True
f54d26560aeb1d633e8784337bb5943419556545,Extract Superclass,1,True
f54d26560aeb1d633e8784337bb5943419556545,Pull Up Method,2,True
f59a733dc6e943c7db42287cdfed70bdca48eb5f,Extract Variable,1,True
f683011f149cb231e4f482e623ac308679b0ebf3,Remove Method Modifier,1,True
f7a0df31e6f653a128ee71056ac43de52366a7b5,Rename Method,3,True
f7daf27cc03583198638597252e8067bfb525fc9,Invert Condition,2,True
f7daf27cc03583198638597252e8067bfb525fc9,Rename Attribute,55,True
f7daf27cc03583198638597252e8067bfb525fc9,Rename Method,7,True
f7e9f8b01e6b8f24edbdd5aaf5c1daed29d61c2b,Extract Attribute,2,True
f7e9f8b01e6b8f24edbdd5aaf5c1daed29d61c2b,Extract Variable,2,True
f87092ae0bf698845f54d476feb9dbf2d9de1594,Change Variable Type,1,True
f87092ae0bf698845f54d476feb9dbf2d9de1594,Invert Condition,1,True
f88cce081c4a66dded2aa190e376fd3a9e52d736,Rename Variable,1,True
f9617c9f42c5fd2d616a612d2fbea924c99d7c96,Change Attribute Access Modifier,16,True
f9617c9f42c5fd2d616a612d2fbea924c99d7c96,Extract Class,1,True
f9617c9f42c5fd2d616a612d2fbea924c99d7c96,Move Attribute,17,True
f9617c9f42c5fd2d616a612d2fbea924c99d7c96,Move Method,4,True
f9d2bf31fe58a77f92a4edc2932cca35e3fcf062,Extract Variable,2,True
fa7c565136949398a027f1f9daebfd18a6f02157,Inline Variable,1,True
fc05e0a46d1cb902f4da54d374dd53b18b664f0e,Remove Parameter,1,True
fce2be38b6335649f56019d28eead51a105feae8,Rename Attribute,1,True
fce2be38b6335649f56019d28eead51a105feae8,Rename Parameter,1,True
fce2be38b6335649f56019d28eead51a105feae8,Rename Variable,8,True
fe62434bd8155a2d01be8729ab447ef7931e30fa,Change Class Access Modifier,1,True
fe62434bd8155a2d01be8729ab447ef7931e30fa,Extract Method,1,True
fe62434bd8155a2d01be8729ab447ef7931e30fa,Remove Method Modifier,1,True
ff177a1b246bd06f23fdd6d1a7f2b79ab24b6f8c,Change Attribute Type,8,True
ff177a1b246bd06f23fdd6d1a7f2b79ab24b6f8c,Change Parameter Type,3,True
ff177a1b246bd06f23fdd6d1a7f2b79ab24b6f8c,Merge Class,1,True
ff177a1b246bd06f23fdd6d1a7f2b79ab24b6f8c,Move And Rename Class,1,True
ff177a1b246bd06f23fdd6d1a7f2b79ab24b6f8c,Move Class,4,True
ff177a1b246bd06f23fdd6d1a7f2b79ab24b6f8c,Move Method,5,True
ff177a1b246bd06f23fdd6d1a7f2b79ab24b6f8c,Rename Class,1,True
ff177a1b246bd06f23fdd6d1a7f2b79ab24b6f8c,Rename Variable,3,True
ffd8bd34f9daa3503ed7005a0dade3f9917ae046,Add Parameter,1,True
ffd8bd34f9daa3503ed7005a0dade3f9917ae046,Change Return Type,1,True
ffd8bd34f9daa3503ed7005a0dade3f9917ae046,Extract Variable,1,True
ffd8bd34f9daa3503ed7005a0dade3f9917ae046,Parameterize Attribute,1,True
