commit_sha,before_value,after_value,improvement_rate_pct
35eee7e259eab5110c2a639e58b5fa6ce32ca6b7,1.0,2.0,-100.0
3609724fea1754a6af4a55a78786173f0b71c262,3329.0,3329.0,0.0
364175353ad323e639c388056c76027240cba109,721.0,721.0,0.0
367d08d076b275f2ad0372a56d90540d7d5c8b12,75.0,75.0,0.0
36f523252f44b530dca6a2636ad92758cd862368,721.0,721.0,0.0
36fa4ea570d51b82d2298d4fd9248aaefd513d0e,125.0,129.0,-3.2
370113b57f519ee9188a14ba58a348311f53a129,449.0,449.0,0.0
370bed9d4d1223a24fa575aa280497994156d651,6.0,6.0,0.0
3798402a73e0a4baed3ce141618d86159d1a16d4,1304.0,1303.0,0.07668711656441718
3809b56ce5048fdabbec3a34785bba28a9925aa9,39.0,39.0,0.0
38503a9b880888103fb5cf9c7729fc861cb90a35,1.0,4.0,-300.0
3896d9e541fe6d721a82e167951ca335565dbbbe,48.0,48.0,0.0
38a122ae5fe8eb29f6742f1e90293d64a8343e28,13.0,14.0,-7.6923076923076925
38ba044343e098f7b0d9019cad71a3ffbdb42b3d,25.0,26.0,-4.0
38c4941648474bdc12fab52e1ba9163b8d2a9975,721.0,721.0,0.0
39040dc8d0aefb69118f376426e91e22b1864f4f,17.0,18.0,-5.88235294117647
391177ef06868f8841abceec4712d1c32c07f0a1,27.0,27.0,0.0
393741975a6d3e4ac5a571a21d984d4b09eaca38,5.0,5.0,0.0
397da22d1a7ff29f2f9c5e45444007892fb7bfaf,378.0,379.0,-0.26455026455026454
39c00366a6dd4a2801454856b64bed64197e6abe,106.0,106.0,0.0
39df0d59174b879ace4e6af3ded1e4bab11ecc9c,2.0,2.0,0.0
3a3986a1589367b8fc37e3dcf70dbf2a1e041fdf,471.0,469.0,0.42462845010615713
3a8aa4472d184d79e7e619d1be070311712ee0c5,8.0,8.0,0.0
3ac571cd06376ae15286c902999d211e72afcd20,597.0,598.0,-0.16750418760469013
3acf3d5ba8bc6081f51eef6c8f9c0ea1fd11538a,3.0,3.0,0.0
3af3d43a7a57ee64d50e551bc04cdc42dba1d39e,163.0,163.0,0.0
3b87ce53d838638028c76d9defefbe427269c2f3,27.0,27.0,0.0
3ba2e46ee0a73199ef1d70376385d783939f6ae9,6.0,6.0,0.0
3ba8d6523a3577ccd51a10f91071828403705a2e,54.0,54.0,0.0
3bac05adba30e7e2d9c8c7c3494ad8c0047d4965,32.0,28.0,12.5
3bbfef4ca9c2a765b5c9edb66020d0971c828da7,12.0,12.0,0.0
3be3eb65d4bb73f9807848091969c2e01302b54a,1127.0,1127.0,0.0
3c17c6849298a3d71e1b897466ea7fe3ae0de8f3,102.0,102.0,0.0
3c37a397b21acd699ac08dcfbe162a40edf0da66,34.0,34.0,0.0
3c7cbe41fbd28fd8220b8f4f060f8e5c451ead6e,54.0,55.0,-1.8518518518518516
3ca3d73e84ae725e88625be09a2d083991d3644f,3.0,3.0,0.0
3cbdcbabf3ae51c04654024fb5e8ea6875c15c54,721.0,721.0,0.0
3cc800dd6cb893a8af7ac841307889701923d318,721.0,721.0,0.0
3ccec850773e0eec52f4ddc7585dab3d7ea322cf,19.0,19.0,0.0
3d86df43ef5ac270e97e1dacdfd85beeabfd4de9,822.0,826.0,-0.48661800486618007
3e1e49a4402f30c94cda72e3dc171e643c15601f,404.0,404.0,0.0
3e26247dc0fbab00eff965421e45bda7acd506c1,721.0,721.0,0.0
3eaddc1c717d02403844476e550e3570c304b415,10.0,10.0,0.0
3ef67daed26edd0a9542e70b9129f5b36afc73cd,64.0,65.0,-1.5625
3f141fb8a1c2968c5aeeb6571236749845ca90b0,1707.0,1707.0,0.0
3f19b80fff7756064787c7d1577763a385617653,19.0,19.0,0.0
3f4aaf6bd39460fe1447bd99732cbc7b38f8cf5f,18.0,19.0,-5.555555555555555
3f4ddf7fa0e28355e60a671c6790adc5b1f3b4ef,5.0,5.0,0.0
3f5e5d67ce8c5904e2ec01904b3506b11f288b6b,43.0,41.0,4.651162790697675
3f5fa89495839336fc6f1dc23e0dea5244a57576,105.0,105.0,0.0
3f7ccb929e0785c023523e95132b01bbee939a51,721.0,721.0,0.0
3f81d376a3d11d905c9b85fc47f979920a4446d3,255.0,255.0,0.0
3fd1a6936240757086e22a67aef02c6f7f889a4e,298.0,298.0,0.0
409b5eb5ac035aa51cf66436d6617ac22aea0a5f,27.0,27.0,0.0
409e9377f7488cd5b335a684c1f376a48efe558e,78.0,78.0,0.0
409eb74e4b0a7346eefd2b85ed6502dfebbfd770,49.0,49.0,0.0
40a11a180385fdbc30fcda3df95fc59978225137,25.0,25.0,0.0
40c8cb77be02bd42a076a74d05bbc431a09f2032,217.0,217.0,0.0
41191fff5785185eb986d807d88e0aa5adf273f2,721.0,721.0,0.0
415d127390083133f7ef51405d19aa9844533fa8,458.0,458.0,0.0
41bad51c30ec96a33b6f1597f660caa2e765436a,6.0,6.0,0.0
