commit_sha,before_value,after_value,improvement_rate_pct
2c0d9ba0a093da2d8dcc331b4816d73636092cc1,578.0,576.0,0.34602076124567477
2c12c407dd255b251800536080c13060ee7a2466,54.0,56.0,-3.7037037037037033
2c9ae6227bbd0765d7a3b9cf0269ea5736ce7f94,93.0,89.0,4.301075268817205
2cf5c7aa21db2365542dd6071ef5f4f696bff290,128.0,128.0,0.0
2d1d419c03d81f547a5223cd6b80178cbed2d7c7,220.0,222.0,-0.9090909090909091
2d5551c2ee3cb37fa79edfbe394049b43fb4039e,19688.0,19688.0,0.0
2d5cd008295247142a3f33e735f6a4ef276c72d5,40466.0,40466.0,0.0
2d6b05a8c17568beb516fe9352056e69da6ce134,191.0,190.0,0.5235602094240838
2e2e9d25ced961f465c5eb3199b8565341fac930,50.0,44.0,12.0
2e43ba4ef193c2e15f613fc09eb30068afa94bcf,177.0,177.0,0.0
2e996d07509a2ec0a530141f03ac934a8f0dbdbe,5.0,6.0,-20.0
2f7be974f20ce6f3fe377b8a3f48c3a72e1f0fa5,209.0,237.0,-13.397129186602871
2f8b0b9184234cb78d409522510301219894ff2a,391.0,391.0,0.0
2fc90fdeae94be715974caa1659d2cd59e169feb,31.0,31.0,0.0
2fd573f9cade59418a5727eecf9a9e40f8d21206,400.0,407.0,-1.7500000000000002
2fe5864f38dc10aa35994d74fc58e1109130f684,909.0,915.0,-0.6600660066006601
300f0cd7ebc44855db62f8052836ce0661263ae4,30.0,31.0,-3.3333333333333335
30995f1f094bbd8a589c41766a3a7ce8420a98ae,573.0,573.0,0.0
30be31fc631ed585fd774347e90294510241122d,40468.0,40470.0,-0.004942176534545813
30ec555aa98cf42cbf14b8fd0d3b34c5ef26caee,0.0,0.0,
30fe6b383426c8b290e71ae42221f01fde832dd8,84.0,83.0,1.1904761904761905
31018755bd9884df4c7a28a15e77fe09c3028aab,0.0,3.0,
3133b986ffa5441a27733e2770c4f6eacab18ab7,40470.0,40470.0,0.0
318a11abc23b951bdbae95f2f1b91a15eb160492,100.0,100.0,0.0
31ad33560a3fd9fa48f01b659085a59b24e7ad23,21.0,21.0,0.0
31eaedd092ce89a577d0dff93211e6403275fdac,3.0,3.0,0.0
31ec72afbde2ef9439fe911d3fe2245ae72a3c59,1364.0,1366.0,-0.1466275659824047
32081d6699513b977182c4f90581faafb37ce157,0.0,0.0,
325c8363533076cd9b8717750da50937ca7a800c,40471.0,40471.0,0.0
332535445949019cad9701cff67782f1f2990a7e,832.0,832.0,0.0
335dc400494ef474541288baa7870939943e0fc9,13.0,13.0,0.0
339ca3499ccab1780ffdaf3b879caa4beea77601,11.0,13.0,-18.181818181818183
33a6de275749be127f0548245e96d6739a91a843,12005.0,12004.0,0.008329862557267805
3423d9759f97a7bc64501022961c7f593fd991de,554.0,557.0,-0.5415162454873645
342453fa7a49032271c65e152950fb25af13c3f7,380.0,380.0,0.0
344e4114e57d5486522bf077e274e321912ca190,82.0,81.0,1.2195121951219512
3493b50efc315abc44261cf2643bf7159b1f45b0,2321.0,2324.0,-0.12925463162429987
34e144f83a04bfb74f47967d60e426163538a044,5269.0,5283.0,-0.2657050673752135
351b45e4a7917c5f65fdc6fef214d23ec2e761aa,549.0,549.0,0.0
351d9297e78e76a2de7785e6a1730bce3ccd9a56,41.0,41.0,0.0
355f05996c820af8be23dd09b9d299a8ed1b9d32,71.0,74.0,-4.225352112676056
35723346a40d196b75c01120385165453f260c97,20.0,20.0,0.0
3578497eb0fc0fa58b7b415e577f3db227a906dd,22.0,22.0,0.0
35947eca3d609904c971b8ddb73bb843c18ba7d4,533.0,537.0,-0.7504690431519699
35eee7e259eab5110c2a639e58b5fa6ce32ca6b7,26.0,25.0,3.8461538461538463
3609724fea1754a6af4a55a78786173f0b71c262,5227.0,5227.0,0.0
364175353ad323e639c388056c76027240cba109,40474.0,40474.0,0.0
